,num,Nombre,fecha,equipo,tit
7671,Banquillo,Banquillo,5-Diciembre-2021,Brentford,0
7672,41,Matthew Cox,5-Diciembre-2021,Brentford,0
7673,2,Dominic Thompson,5-Diciembre-2021,Brentford,0
7674,8,Mathias Jensen,5-Diciembre-2021,Brentford,0
7675,9,Marcus Forss,5-Diciembre-2021,Brentford,0
7676,11,Yoane Wissa,5-Diciembre-2021,Brentford,0
7677,14,Saman Ghoddos,5-Diciembre-2021,Brentford,0
7678,15,Frank Onyeka,5-Diciembre-2021,Brentford,0
7679,36,Finley Stevens,5-Diciembre-2021,Brentford,0
7680,43,Nathan Young-Coombes,5-Diciembre-2021,Brentford,0
7681,1,David Raya,19-Febrero-2022,Brentford,1
7682,3,Rico Henry,19-Febrero-2022,Brentford,1
7683,5,Ethan Pinnock,19-Febrero-2022,Brentford,1
7684,6,Christian Nørgaard,19-Febrero-2022,Brentford,1
7685,7,Sergi Canós,19-Febrero-2022,Brentford,1
7686,8,Mathias Jensen,19-Febrero-2022,Brentford,1
7687,10,Josh Dasilva,19-Febrero-2022,Brentford,1
7688,11,Yoane Wissa,19-Febrero-2022,Brentford,1
7689,18,Pontus Jansson,19-Febrero-2022,Brentford,1
7690,19,Bryan Mbeumo,19-Febrero-2022,Brentford,1
7691,20,Kristoffer Ajer,19-Febrero-2022,Brentford,1
7692,Banquillo,Banquillo,19-Febrero-2022,Brentford,0
7693,40,Álvaro Fernández,19-Febrero-2022,Brentford,0
7694,14,Saman Ghoddos,19-Febrero-2022,Brentford,0
7695,15,Frank Onyeka,19-Febrero-2022,Brentford,0
7696,26,Shandon Baptiste,19-Febrero-2022,Brentford,0
7697,27,Vitaly Janelt,19-Febrero-2022,Brentford,0
7698,29,Mads Bech Sørensen,19-Febrero-2022,Brentford,0
7699,30,Mads Roerslev,19-Febrero-2022,Brentford,0
7700,36,Finley Stevens,19-Febrero-2022,Brentford,0
7701,43,Nathan Young-Coombes,19-Febrero-2022,Brentford,0
7702,1,David Raya,26-Febrero-2022,Brentford,1
7703,3,Rico Henry,26-Febrero-2022,Brentford,1
7704,5,Ethan Pinnock,26-Febrero-2022,Brentford,1
7705,6,Christian Nørgaard,26-Febrero-2022,Brentford,1
7706,8,Mathias Jensen,26-Febrero-2022,Brentford,1
7707,10,Josh Dasilva,26-Febrero-2022,Brentford,1
7708,11,Yoane Wissa,26-Febrero-2022,Brentford,1
7709,18,Pontus Jansson,26-Febrero-2022,Brentford,1
7710,19,Bryan Mbeumo,26-Febrero-2022,Brentford,1
7711,20,Kristoffer Ajer,26-Febrero-2022,Brentford,1
7712,27,Vitaly Janelt,26-Febrero-2022,Brentford,1
7713,Banquillo,Banquillo,26-Febrero-2022,Brentford,0
7714,49,Jonas Lössl,26-Febrero-2022,Brentford,0
7715,7,Sergi Canós,26-Febrero-2022,Brentford,0
7716,14,Saman Ghoddos,26-Febrero-2022,Brentford,0
7717,15,Frank Onyeka,26-Febrero-2022,Brentford,0
7718,17,Ivan Toney,26-Febrero-2022,Brentford,0
7719,21,Christian Eriksen,26-Febrero-2022,Brentford,0
7720,22,Mathias Jørgensen,26-Febrero-2022,Brentford,0
7721,26,Shandon Baptiste,26-Febrero-2022,Brentford,0
7722,30,Mads Roerslev,26-Febrero-2022,Brentford,0
7723,40,Álvaro Fernández,11-Enero-2022,Brentford,1
7724,5,Ethan Pinnock,11-Enero-2022,Brentford,1
7725,6,Christian Nørgaard,11-Enero-2022,Brentford,1
7726,7,Sergi Canós,11-Enero-2022,Brentford,1
7727,17,Ivan Toney,11-Enero-2022,Brentford,1
7728,18,Pontus Jansson,11-Enero-2022,Brentford,1
7729,19,Bryan Mbeumo,11-Enero-2022,Brentford,1
7730,20,Kristoffer Ajer,11-Enero-2022,Brentford,1
7731,26,Shandon Baptiste,11-Enero-2022,Brentford,1
7732,27,Vitaly Janelt,11-Enero-2022,Brentford,1
7733,30,Mads Roerslev,11-Enero-2022,Brentford,1
7734,Banquillo,Banquillo,11-Enero-2022,Brentford,0
7735,49,Jonas Lössl,11-Enero-2022,Brentford,0
7736,2,Dominic Thompson,11-Enero-2022,Brentford,0
7737,8,Mathias Jensen,11-Enero-2022,Brentford,0
7738,9,Marcus Forss,11-Enero-2022,Brentford,0
7739,11,Yoane Wissa,11-Enero-2022,Brentford,0
7740,14,Saman Ghoddos,11-Enero-2022,Brentford,0
7741,28,Mads Bidstrup,11-Enero-2022,Brentford,0
7742,29,Mads Bech Sørensen,11-Enero-2022,Brentford,0
7743,36,Finley Stevens,11-Enero-2022,Brentford,0
7744,1,David Raya,12-Febrero-2022,Brentford,1
7745,3,Rico Henry,12-Febrero-2022,Brentford,1
7746,5,Ethan Pinnock,12-Febrero-2022,Brentford,1
7747,6,Christian Nørgaard,12-Febrero-2022,Brentford,1
7748,7,Sergi Canós,12-Febrero-2022,Brentford,1
7749,8,Mathias Jensen,12-Febrero-2022,Brentford,1
7750,11,Yoane Wissa,12-Febrero-2022,Brentford,1
7751,18,Pontus Jansson,12-Febrero-2022,Brentford,1
7752,19,Bryan Mbeumo,12-Febrero-2022,Brentford,1
7753,20,Kristoffer Ajer,12-Febrero-2022,Brentford,1
7754,27,Vitaly Janelt,12-Febrero-2022,Brentford,1
7755,Banquillo,Banquillo,12-Febrero-2022,Brentford,0
7756,40,Álvaro Fernández,12-Febrero-2022,Brentford,0
7757,49,Jonas Lössl,12-Febrero-2022,Brentford,0
7758,10,Josh Dasilva,12-Febrero-2022,Brentford,0
7759,14,Saman Ghoddos,12-Febrero-2022,Brentford,0
7760,15,Frank Onyeka,12-Febrero-2022,Brentford,0
7761,26,Shandon Baptiste,12-Febrero-2022,Brentford,0
7762,29,Mads Bech Sørensen,12-Febrero-2022,Brentford,0
7763,30,Mads Roerslev,12-Febrero-2022,Brentford,0
7764,36,Finley Stevens,12-Febrero-2022,Brentford,0
7765,40,Álvaro Fernández,26-Diciembre-2021,Brentford,1
7766,2,Dominic Thompson,26-Diciembre-2021,Brentford,1
7767,5,Ethan Pinnock,26-Diciembre-2021,Brentford,1
7768,6,Christian Nørgaard,26-Diciembre-2021,Brentford,1
7769,7,Sergi Canós,26-Diciembre-2021,Brentford,1
7770,8,Mathias Jensen,26-Diciembre-2021,Brentford,1
7771,17,Ivan Toney,26-Diciembre-2021,Brentford,1
7772,18,Pontus Jansson,26-Diciembre-2021,Brentford,1
7773,19,Bryan Mbeumo,26-Diciembre-2021,Brentford,1
7774,26,Shandon Baptiste,26-Diciembre-2021,Brentford,1
7775,29,Mads Bech Sørensen,26-Diciembre-2021,Brentford,1
7776,Banquillo,Banquillo,26-Diciembre-2021,Brentford,0
7777,41,Matthew Cox,26-Diciembre-2021,Brentford,0
7778,9,Marcus Forss,26-Diciembre-2021,Brentford,0
7779,11,Yoane Wissa,26-Diciembre-2021,Brentford,0
7780,14,Saman Ghoddos,26-Diciembre-2021,Brentford,0
7781,15,Frank Onyeka,26-Diciembre-2021,Brentford,0
7782,25,Myles Peart-Harris,26-Diciembre-2021,Brentford,0
7783,28,Mads Bidstrup,26-Diciembre-2021,Brentford,0
7784,36,Finley Stevens,26-Diciembre-2021,Brentford,0
7785,1,David Raya,21-Agosto-2021,Brentford,1
7786,3,Rico Henry,21-Agosto-2021,Brentford,1
7787,5,Ethan Pinnock,21-Agosto-2021,Brentford,1
7788,6,Christian Nørgaard,21-Agosto-2021,Brentford,1
7789,7,Sergi Canós,21-Agosto-2021,Brentford,1
7790,15,Frank Onyeka,21-Agosto-2021,Brentford,1
7791,17,Ivan Toney,21-Agosto-2021,Brentford,1
7792,18,Pontus Jansson,21-Agosto-2021,Brentford,1
7793,19,Bryan Mbeumo,21-Agosto-2021,Brentford,1
7794,20,Kristoffer Ajer,21-Agosto-2021,Brentford,1
7795,27,Vitaly Janelt,21-Agosto-2021,Brentford,1
7796,Banquillo,Banquillo,21-Agosto-2021,Brentford,0
7797,40,Álvaro Fernández,21-Agosto-2021,Brentford,0
7798,4,Charlie Goode,21-Agosto-2021,Brentford,0
7799,9,Marcus Forss,21-Agosto-2021,Brentford,0
7800,11,Yoane Wissa,21-Agosto-2021,Brentford,0
7801,14,Saman Ghoddos,21-Agosto-2021,Brentford,0
7802,21,Halil Dervişoğlu,21-Agosto-2021,Brentford,0
7803,28,Mads Bidstrup,21-Agosto-2021,Brentford,0
7804,29,Mads Bech Sørensen,21-Agosto-2021,Brentford,0
7805,30,Mads Roerslev,21-Agosto-2021,Brentford,0
7806,1,David Raya,24-Octubre-2021,Brentford,1
7807,3,Rico Henry,24-Octubre-2021,Brentford,1
7808,5,Ethan Pinnock,24-Octubre-2021,Brentford,1
7809,6,Christian Nørgaard,24-Octubre-2021,Brentford,1
7810,7,Sergi Canós,24-Octubre-2021,Brentford,1
7811,8,Mathias Jensen,24-Octubre-2021,Brentford,1
7812,15,Frank Onyeka,24-Octubre-2021,Brentford,1
7813,17,Ivan Toney,24-Octubre-2021,Brentford,1
7814,18,Pontus Jansson,24-Octubre-2021,Brentford,1
7815,19,Bryan Mbeumo,24-Octubre-2021,Brentford,1
7816,22,Mathias Jørgensen,24-Octubre-2021,Brentford,1
7817,Banquillo,Banquillo,24-Octubre-2021,Brentford,0
7818,40,Álvaro Fernández,24-Octubre-2021,Brentford,0
7819,4,Charlie Goode,24-Octubre-2021,Brentford,0
7820,9,Marcus Forss,24-Octubre-2021,Brentford,0
7821,14,Saman Ghoddos,24-Octubre-2021,Brentford,0
7822,20,Kristoffer Ajer,24-Octubre-2021,Brentford,0
7823,28,Mads Bidstrup,24-Octubre-2021,Brentford,0
7824,30,Mads Roerslev,24-Octubre-2021,Brentford,0
7825,33,Edmond-Paris Maghoma,24-Octubre-2021,Brentford,0
7826,36,Finley Stevens,24-Octubre-2021,Brentford,0
7827,1,David Raya,12-Marzo-2022,Brentford,1
7828,3,Rico Henry,12-Marzo-2022,Brentford,1
7829,5,Ethan Pinnock,12-Marzo-2022,Brentford,1
7830,6,Christian Nørgaard,12-Marzo-2022,Brentford,1
7831,7,Sergi Canós,12-Marzo-2022,Brentford,1
7832,17,Ivan Toney,12-Marzo-2022,Brentford,1
7833,18,Pontus Jansson,12-Marzo-2022,Brentford,1
7834,19,Bryan Mbeumo,12-Marzo-2022,Brentford,1
7835,20,Kristoffer Ajer,12-Marzo-2022,Brentford,1
7836,21,Christian Eriksen,12-Marzo-2022,Brentford,1
7837,27,Vitaly Janelt,12-Marzo-2022,Brentford,1
7838,Banquillo,Banquillo,12-Marzo-2022,Brentford,0
7839,49,Jonas Lössl,12-Marzo-2022,Brentford,0
7840,8,Mathias Jensen,12-Marzo-2022,Brentford,0
7841,11,Yoane Wissa,12-Marzo-2022,Brentford,0
7842,14,Saman Ghoddos,12-Marzo-2022,Brentford,0
7843,15,Frank Onyeka,12-Marzo-2022,Brentford,0
7844,22,Mathias Jørgensen,12-Marzo-2022,Brentford,0
7845,26,Shandon Baptiste,12-Marzo-2022,Brentford,0
7846,29,Mads Bech Sørensen,12-Marzo-2022,Brentford,0
7847,30,Mads Roerslev,12-Marzo-2022,Brentford,0
7848,1,David Raya,16-Octubre-2021,Brentford,1
7849,3,Rico Henry,16-Octubre-2021,Brentford,1
7850,5,Ethan Pinnock,16-Octubre-2021,Brentford,1
7851,6,Christian Nørgaard,16-Octubre-2021,Brentford,1
7852,7,Sergi Canós,16-Octubre-2021,Brentford,1
7853,8,Mathias Jensen,16-Octubre-2021,Brentford,1
7854,15,Frank Onyeka,16-Octubre-2021,Brentford,1
7855,17,Ivan Toney,16-Octubre-2021,Brentford,1
7856,18,Pontus Jansson,16-Octubre-2021,Brentford,1
7857,19,Bryan Mbeumo,16-Octubre-2021,Brentford,1
7858,22,Mathias Jørgensen,16-Octubre-2021,Brentford,1
7859,Banquillo,Banquillo,16-Octubre-2021,Brentford,0
7860,40,Álvaro Fernández,16-Octubre-2021,Brentford,0
7861,2,Dominic Thompson,16-Octubre-2021,Brentford,0
7862,4,Charlie Goode,16-Octubre-2021,Brentford,0
7863,9,Marcus Forss,16-Octubre-2021,Brentford,0
7864,14,Saman Ghoddos,16-Octubre-2021,Brentford,0
7865,20,Kristoffer Ajer,16-Octubre-2021,Brentford,0
7866,28,Mads Bidstrup,16-Octubre-2021,Brentford,0
7867,30,Mads Roerslev,16-Octubre-2021,Brentford,0
7868,33,Edmond-Paris Maghoma,16-Octubre-2021,Brentford,0
7869,49,Jonas Lössl,19-Enero-2022,Brentford,1
7870,5,Ethan Pinnock,19-Enero-2022,Brentford,1
7871,6,Christian Nørgaard,19-Enero-2022,Brentford,1
7872,7,Sergi Canós,19-Enero-2022,Brentford,1
7873,8,Mathias Jensen,19-Enero-2022,Brentford,1
7874,17,Ivan Toney,19-Enero-2022,Brentford,1
7875,18,Pontus Jansson,19-Enero-2022,Brentford,1
7876,19,Bryan Mbeumo,19-Enero-2022,Brentford,1
7877,27,Vitaly Janelt,19-Enero-2022,Brentford,1
7878,29,Mads Bech Sørensen,19-Enero-2022,Brentford,1
7879,30,Mads Roerslev,19-Enero-2022,Brentford,1
7880,Banquillo,Banquillo,19-Enero-2022,Brentford,0
7881,40,Álvaro Fernández,19-Enero-2022,Brentford,0
7882,3,Rico Henry,19-Enero-2022,Brentford,0
7883,9,Marcus Forss,19-Enero-2022,Brentford,0
7884,11,Yoane Wissa,19-Enero-2022,Brentford,0
7885,14,Saman Ghoddos,19-Enero-2022,Brentford,0
7886,20,Kristoffer Ajer,19-Enero-2022,Brentford,0
7887,26,Shandon Baptiste,19-Enero-2022,Brentford,0
7888,28,Mads Bidstrup,19-Enero-2022,Brentford,0
7889,36,Finley Stevens,19-Enero-2022,Brentford,0
7890,1,David Raya,25-Septiembre-2021,Brentford,1
7891,3,Rico Henry,25-Septiembre-2021,Brentford,1
7892,5,Ethan Pinnock,25-Septiembre-2021,Brentford,1
7893,6,Christian Nørgaard,25-Septiembre-2021,Brentford,1
7894,7,Sergi Canós,25-Septiembre-2021,Brentford,1
7895,15,Frank Onyeka,25-Septiembre-2021,Brentford,1
7896,17,Ivan Toney,25-Septiembre-2021,Brentford,1
7897,18,Pontus Jansson,25-Septiembre-2021,Brentford,1
7898,19,Bryan Mbeumo,25-Septiembre-2021,Brentford,1
7899,20,Kristoffer Ajer,25-Septiembre-2021,Brentford,1
7900,27,Vitaly Janelt,25-Septiembre-2021,Brentford,1
7901,Banquillo,Banquillo,25-Septiembre-2021,Brentford,0
7902,40,Álvaro Fernández,25-Septiembre-2021,Brentford,0
7903,8,Mathias Jensen,25-Septiembre-2021,Brentford,0
7904,9,Marcus Forss,25-Septiembre-2021,Brentford,0
7905,11,Yoane Wissa,25-Septiembre-2021,Brentford,0
7906,14,Saman Ghoddos,25-Septiembre-2021,Brentford,0
7907,22,Mathias Jørgensen,25-Septiembre-2021,Brentford,0
7908,26,Shandon Baptiste,25-Septiembre-2021,Brentford,0
7909,28,Mads Bidstrup,25-Septiembre-2021,Brentford,0
7910,30,Mads Roerslev,25-Septiembre-2021,Brentford,0
7911,1,David Raya,13-Agosto-2021,Brentford,1
7912,3,Rico Henry,13-Agosto-2021,Brentford,1
7913,5,Ethan Pinnock,13-Agosto-2021,Brentford,1
7914,6,Christian Nørgaard,13-Agosto-2021,Brentford,1
7915,7,Sergi Canós,13-Agosto-2021,Brentford,1
7916,15,Frank Onyeka,13-Agosto-2021,Brentford,1
7917,17,Ivan Toney,13-Agosto-2021,Brentford,1
7918,18,Pontus Jansson,13-Agosto-2021,Brentford,1
7919,19,Bryan Mbeumo,13-Agosto-2021,Brentford,1
7920,20,Kristoffer Ajer,13-Agosto-2021,Brentford,1
7921,27,Vitaly Janelt,13-Agosto-2021,Brentford,1
7922,Banquillo,Banquillo,13-Agosto-2021,Brentford,0
7923,13,Patrik Gunnarsson,13-Agosto-2021,Brentford,0
7924,4,Charlie Goode,13-Agosto-2021,Brentford,0
7925,9,Marcus Forss,13-Agosto-2021,Brentford,0
7926,11,Yoane Wissa,13-Agosto-2021,Brentford,0
7927,14,Saman Ghoddos,13-Agosto-2021,Brentford,0
7928,21,Halil Dervişoğlu,13-Agosto-2021,Brentford,0
7929,28,Mads Bidstrup,13-Agosto-2021,Brentford,0
7930,29,Mads Bech Sørensen,13-Agosto-2021,Brentford,0
7931,30,Mads Roerslev,13-Agosto-2021,Brentford,0
7932,40,Álvaro Fernández,29-Diciembre-2021,Brentford,1
7933,2,Dominic Thompson,29-Diciembre-2021,Brentford,1
7934,5,Ethan Pinnock,29-Diciembre-2021,Brentford,1
7935,8,Mathias Jensen,29-Diciembre-2021,Brentford,1
7936,11,Yoane Wissa,29-Diciembre-2021,Brentford,1
7937,15,Frank Onyeka,29-Diciembre-2021,Brentford,1
7938,17,Ivan Toney,29-Diciembre-2021,Brentford,1
7939,18,Pontus Jansson,29-Diciembre-2021,Brentford,1
7940,26,Shandon Baptiste,29-Diciembre-2021,Brentford,1
7941,29,Mads Bech Sørensen,29-Diciembre-2021,Brentford,1
7942,30,Mads Roerslev,29-Diciembre-2021,Brentford,1
7943,Banquillo,Banquillo,29-Diciembre-2021,Brentford,0
7944,41,Matthew Cox,29-Diciembre-2021,Brentford,0
7945,7,Sergi Canós,29-Diciembre-2021,Brentford,0
7946,9,Marcus Forss,29-Diciembre-2021,Brentford,0
7947,14,Saman Ghoddos,29-Diciembre-2021,Brentford,0
7948,25,Myles Peart-Harris,29-Diciembre-2021,Brentford,0
7949,28,Mads Bidstrup,29-Diciembre-2021,Brentford,0
7950,36,Finley Stevens,29-Diciembre-2021,Brentford,0
7951,1,David Raya,2-Mayo-2022,Brentford,1
7952,3,Rico Henry,2-Mayo-2022,Brentford,1
7953,6,Christian Nørgaard,2-Mayo-2022,Brentford,1
7954,17,Ivan Toney,2-Mayo-2022,Brentford,1
7955,18,Pontus Jansson,2-Mayo-2022,Brentford,1
7956,19,Bryan Mbeumo,2-Mayo-2022,Brentford,1
7957,20,Kristoffer Ajer,2-Mayo-2022,Brentford,1
7958,21,Christian Eriksen,2-Mayo-2022,Brentford,1
7959,27,Vitaly Janelt,2-Mayo-2022,Brentford,1
7960,29,Mads Bech Sørensen,2-Mayo-2022,Brentford,1
7961,30,Mads Roerslev,2-Mayo-2022,Brentford,1
7962,Banquillo,Banquillo,2-Mayo-2022,Brentford,0
7963,40,Álvaro Fernández,2-Mayo-2022,Brentford,0
7964,8,Mathias Jensen,2-Mayo-2022,Brentford,0
7965,10,Josh Dasilva,2-Mayo-2022,Brentford,0
7966,11,Yoane Wissa,2-Mayo-2022,Brentford,0
7967,23,Julian Jeanvier,2-Mayo-2022,Brentford,0
7968,24,Tariqe Fosu,2-Mayo-2022,Brentford,0
7969,26,Shandon Baptiste,2-Mayo-2022,Brentford,0
7970,36,Finley Stevens,2-Mayo-2022,Brentford,0
7971,43,Nathan Young-Coombes,2-Mayo-2022,Brentford,0
7972,1,David Raya,10-Abril-2022,Brentford,1
7973,3,Rico Henry,10-Abril-2022,Brentford,1
7974,5,Ethan Pinnock,10-Abril-2022,Brentford,1
7975,6,Christian Nørgaard,10-Abril-2022,Brentford,1
7976,11,Yoane Wissa,10-Abril-2022,Brentford,1
7977,17,Ivan Toney,10-Abril-2022,Brentford,1
7978,19,Bryan Mbeumo,10-Abril-2022,Brentford,1
7979,20,Kristoffer Ajer,10-Abril-2022,Brentford,1
7980,21,Christian Eriksen,10-Abril-2022,Brentford,1
7981,22,Mathias Jørgensen,10-Abril-2022,Brentford,1
7982,27,Vitaly Janelt,10-Abril-2022,Brentford,1
7983,Banquillo,Banquillo,10-Abril-2022,Brentford,0
7984,40,Álvaro Fernández,10-Abril-2022,Brentford,0
7985,7,Sergi Canós,10-Abril-2022,Brentford,0
7986,8,Mathias Jensen,10-Abril-2022,Brentford,0
7987,14,Saman Ghoddos,10-Abril-2022,Brentford,0
7988,23,Julian Jeanvier,10-Abril-2022,Brentford,0
7989,24,Tariqe Fosu,10-Abril-2022,Brentford,0
7990,26,Shandon Baptiste,10-Abril-2022,Brentford,0
7991,29,Mads Bech Sørensen,10-Abril-2022,Brentford,0
7992,30,Mads Roerslev,10-Abril-2022,Brentford,0
7993,1,David Raya,9-Febrero-2022,Brentford,1
7994,3,Rico Henry,9-Febrero-2022,Brentford,1
7995,5,Ethan Pinnock,9-Febrero-2022,Brentford,1
7996,6,Christian Nørgaard,9-Febrero-2022,Brentford,1
7997,7,Sergi Canós,9-Febrero-2022,Brentford,1
7998,8,Mathias Jensen,9-Febrero-2022,Brentford,1
7999,14,Saman Ghoddos,9-Febrero-2022,Brentford,1
8000,15,Frank Onyeka,9-Febrero-2022,Brentford,1
8001,18,Pontus Jansson,9-Febrero-2022,Brentford,1
8002,20,Kristoffer Ajer,9-Febrero-2022,Brentford,1
8003,30,Mads Roerslev,9-Febrero-2022,Brentford,1
8004,Banquillo,Banquillo,9-Febrero-2022,Brentford,0
8005,40,Álvaro Fernández,9-Febrero-2022,Brentford,0
8006,49,Jonas Lössl,9-Febrero-2022,Brentford,0
8007,10,Josh Dasilva,9-Febrero-2022,Brentford,0
8008,11,Yoane Wissa,9-Febrero-2022,Brentford,0
8009,19,Bryan Mbeumo,9-Febrero-2022,Brentford,0
8010,26,Shandon Baptiste,9-Febrero-2022,Brentford,0
8011,29,Mads Bech Sørensen,9-Febrero-2022,Brentford,0
8012,36,Finley Stevens,9-Febrero-2022,Brentford,0
8013,1,Nick Pope,18-Septiembre-2021,Burnley,1
8014,2,Matthew Lowton,18-Septiembre-2021,Burnley,1
8015,3,Charlie Taylor,18-Septiembre-2021,Burnley,1
8016,5,James Tarkowski,18-Septiembre-2021,Burnley,1
8017,6,Ben Mee,18-Septiembre-2021,Burnley,1
8018,7,Jóhann Berg Guðmundsson,18-Septiembre-2021,Burnley,1
8019,8,Josh Brownhill,18-Septiembre-2021,Burnley,1
8020,9,Chris Wood,18-Septiembre-2021,Burnley,1
8021,10,Ashley Barnes,18-Septiembre-2021,Burnley,1
8022,11,Dwight McNeil,18-Septiembre-2021,Burnley,1
8023,18,Ashley Westwood,18-Septiembre-2021,Burnley,1
8024,Banquillo,Banquillo,18-Septiembre-2021,Burnley,0
8025,13,Wayne Hennessey,18-Septiembre-2021,Burnley,0
8026,4,Jack Cork,18-Septiembre-2021,Burnley,0
8027,17,Aaron Lennon,18-Septiembre-2021,Burnley,0
8028,19,Jay Rodriguez,18-Septiembre-2021,Burnley,0
8029,20,Maxwel Cornet,18-Septiembre-2021,Burnley,0
8030,22,Nathan Collins,18-Septiembre-2021,Burnley,0
8031,23,Erik Pieters,18-Septiembre-2021,Burnley,0
8032,26,Phil Bardsley,18-Septiembre-2021,Burnley,0
8033,27,Matěj Vydra,18-Septiembre-2021,Burnley,0
8034,1,Nick Pope,30-Octubre-2021,Burnley,1
8035,2,Matthew Lowton,30-Octubre-2021,Burnley,1
8036,3,Charlie Taylor,30-Octubre-2021,Burnley,1
8037,5,James Tarkowski,30-Octubre-2021,Burnley,1
8038,6,Ben Mee,30-Octubre-2021,Burnley,1
8039,7,Jóhann Berg Guðmundsson,30-Octubre-2021,Burnley,1
8040,8,Josh Brownhill,30-Octubre-2021,Burnley,1
8041,9,Chris Wood,30-Octubre-2021,Burnley,1
8042,11,Dwight McNeil,30-Octubre-2021,Burnley,1
8043,18,Ashley Westwood,30-Octubre-2021,Burnley,1
8044,20,Maxwel Cornet,30-Octubre-2021,Burnley,1
8045,Banquillo,Banquillo,30-Octubre-2021,Burnley,0
8046,13,Wayne Hennessey,30-Octubre-2021,Burnley,0
8047,4,Jack Cork,30-Octubre-2021,Burnley,0
8048,10,Ashley Barnes,30-Octubre-2021,Burnley,0
8049,17,Aaron Lennon,30-Octubre-2021,Burnley,0
8050,19,Jay Rodriguez,30-Octubre-2021,Burnley,0
8051,22,Nathan Collins,30-Octubre-2021,Burnley,0
8052,23,Erik Pieters,30-Octubre-2021,Burnley,0
8053,26,Phil Bardsley,30-Octubre-2021,Burnley,0
8054,27,Matěj Vydra,30-Octubre-2021,Burnley,0
8055,1,Nick Pope,15-Mayo-2022,Burnley,1
8056,2,Matthew Lowton,15-Mayo-2022,Burnley,1
8057,3,Charlie Taylor,15-Mayo-2022,Burnley,1
8058,4,Jack Cork,15-Mayo-2022,Burnley,1
8059,8,Josh Brownhill,15-Mayo-2022,Burnley,1
8060,10,Ashley Barnes,15-Mayo-2022,Burnley,1
8061,11,Dwight McNeil,15-Mayo-2022,Burnley,1
8062,14,Connor Roberts,15-Mayo-2022,Burnley,1
8063,20,Maxwel Cornet,15-Mayo-2022,Burnley,1
8064,22,Nathan Collins,15-Mayo-2022,Burnley,1
8065,28,Kevin Long,15-Mayo-2022,Burnley,1
8066,Banquillo,Banquillo,15-Mayo-2022,Burnley,0
8067,13,Wayne Hennessey,15-Mayo-2022,Burnley,0
8068,9,Wout Weghorst,15-Mayo-2022,Burnley,0
8069,17,Aaron Lennon,15-Mayo-2022,Burnley,0
8070,26,Phil Bardsley,15-Mayo-2022,Burnley,0
8071,35,Anthony Gomez Mancini,15-Mayo-2022,Burnley,0
8072,37,Bobby Thomas,15-Mayo-2022,Burnley,0
8073,39,Owen Dodgson,15-Mayo-2022,Burnley,0
8074,44,Dara Costelloe,15-Mayo-2022,Burnley,0
8075,49,Joseph McGlynn,15-Mayo-2022,Burnley,0
8076,1,Nick Pope,23-Octubre-2021,Burnley,1
8077,2,Matthew Lowton,23-Octubre-2021,Burnley,1
8078,3,Charlie Taylor,23-Octubre-2021,Burnley,1
8079,4,Jack Cork,23-Octubre-2021,Burnley,1
8080,5,James Tarkowski,23-Octubre-2021,Burnley,1
8081,8,Josh Brownhill,23-Octubre-2021,Burnley,1
8082,9,Chris Wood,23-Octubre-2021,Burnley,1
8083,11,Dwight McNeil,23-Octubre-2021,Burnley,1
8084,18,Ashley Westwood,23-Octubre-2021,Burnley,1
8085,20,Maxwel Cornet,23-Octubre-2021,Burnley,1
8086,22,Nathan Collins,23-Octubre-2021,Burnley,1
8087,Banquillo,Banquillo,23-Octubre-2021,Burnley,0
8088,13,Wayne Hennessey,23-Octubre-2021,Burnley,0
8089,7,Jóhann Berg Guðmundsson,23-Octubre-2021,Burnley,0
8090,10,Ashley Barnes,23-Octubre-2021,Burnley,0
8091,17,Aaron Lennon,23-Octubre-2021,Burnley,0
8092,19,Jay Rodriguez,23-Octubre-2021,Burnley,0
8093,23,Erik Pieters,23-Octubre-2021,Burnley,0
8094,26,Phil Bardsley,23-Octubre-2021,Burnley,0
8095,27,Matěj Vydra,23-Octubre-2021,Burnley,0
8096,28,Kevin Long,23-Octubre-2021,Burnley,0
8097,1,Nick Pope,24-Abril-2022,Burnley,1
8098,3,Charlie Taylor,24-Abril-2022,Burnley,1
8099,4,Jack Cork,24-Abril-2022,Burnley,1
8100,5,James Tarkowski,24-Abril-2022,Burnley,1
8101,8,Josh Brownhill,24-Abril-2022,Burnley,1
8102,9,Wout Weghorst,24-Abril-2022,Burnley,1
8103,11,Dwight McNeil,24-Abril-2022,Burnley,1
8104,14,Connor Roberts,24-Abril-2022,Burnley,1
8105,19,Jay Rodriguez,24-Abril-2022,Burnley,1
8106,22,Nathan Collins,24-Abril-2022,Burnley,1
8107,27,Matěj Vydra,24-Abril-2022,Burnley,1
8108,Banquillo,Banquillo,24-Abril-2022,Burnley,0
8109,13,Wayne Hennessey,24-Abril-2022,Burnley,0
8110,2,Matthew Lowton,24-Abril-2022,Burnley,0
8111,10,Ashley Barnes,24-Abril-2022,Burnley,0
8112,16,Dale Stephens,24-Abril-2022,Burnley,0
8113,17,Aaron Lennon,24-Abril-2022,Burnley,0
8114,26,Phil Bardsley,24-Abril-2022,Burnley,0
8115,28,Kevin Long,24-Abril-2022,Burnley,0
8116,37,Bobby Thomas,24-Abril-2022,Burnley,0
8117,44,Dara Costelloe,24-Abril-2022,Burnley,0
